Country,Region,DataYear,ClassGrade,Gender,Ageyears,Handed,Height_cm,Footlength_cm,Armspan_cm,Languages_spoken,Travel_to_School,Travel_time_to_School,Reaction_time,Score_in_memory_game,Favourite_physical_activity,Importance_reducing_pollution,Importance_recycling_rubbish,Importance_conserving_water,Importance_saving_energy,Importance_owning_computer,Importance_Internet_access,Left_Footlength_cm,Longer_foot,Index_Fingerlength_mm,Ring_Fingerlength_mm,Longer_Finger_Lefthand,Birth_month,Favorite_Season,Allergies,Vegetarian,Favorite_Food,Beverage,Favorite_School_Subject,Sleep_Hours_Schoolnight,Sleep_Hours_Non_Schoolnight,Home_Occupants,Home_Internet_Access,Communication_With_Friends,Text_Messages_Sent_Yesterday,Text_Messages_Received_Yesterday,Hanging_Out_With_Friends_Hours,Talking_On_Phone_Hours,Doing_Homework_Hours,Doing_Things_With_Family_Hours,Outdoor_Activities_Hours,Video_Games_Hours,Social_Websites_Hours,Texting_Messaging_Hours,Computer_Use_Hours,Watching_TV_Hours,Paid_Work_Hours,Work_At_Home_Hours,Schoolwork_Pressure,Planned_Education_Level,Favorite_Music,Superpower,Preferred_Status,Role_Model_Type,Charity_Donation
USA,WA,2023,11,Female,17,Right-Handed,167.6,24.6,67.5,2,Car,30,0.3,36,Baseball/Softball,428,642,1000,332,0,0,24,Right foot,7,6,Ring finger,August,Fall,No,No,Seafood,Water,History,9,10,5,Yes - broadband connection,Text messaging,8,20,5,2,4,8,4,0,2,3,3,7,0,0,Some,Graduate degree,Pop,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,MN,2023,10,Male,15,Right-Handed,193,32,91,1,Bus,45,0.342,46,Football (American),600,1000,1000,1000,600,600,33,Same length,89,77,Same length,April,Summer,No,No,Meat,Water,Physical education,7,7,6,Yes - broadband connection,Text messaging,60,60,1,2,6,10,5,7,3,7,20,1,18,5,Some,Graduate degree,Rap/Hip hop,Fly,Happy,Relative,Health
USA,AL,2023,12,Female,18,Right-Handed,147,20,145,2,Bus,30,0.539,42,None,904,160,481,674,781,1000,19,Right foot,70,50,Index finger,January,Winter,No,No,Pizza/Pasta,Coffee,Art,8,12,5,Yes - broadband connection,Text messaging,50,430,40,8,2,14,0,5,9,15,4,25,0,4,Very little,Graduate degree,Rhythm and blues (R&B),Telepathy,Rich,Relative,Health
USA,NC,2023,12,Male,18,Right-Handed,70,30,70,1,Car,20min,37sec,45sec,Basketball,1000,1000,1000,1000,1000,1000,30,Same length,3,3,Ring finger,December,Summer,No,No,Seafood,Water,English,8,0,5,Yes - dial-up connection,In person,10,10,100,10,0,24/7,2,0,8,5,24/7,0,0,10,None,Graduate degree,Rap/Hip hop,Telepathy,Rich,Musician or singer,"Arts, culture, sports"
USA,FL,2023,12,Male,17,Right-Handed,5'9,260,175,2,Car,20,0.306,34,Athletics,200,200,400,400,900,1000,258,Right foot,75,72,Index finger,June,Spring,Yes,No,Meat,Water,History,7,8,3,Yes - broadband connection,Text messaging,100,300,20,8,15,25,10,12,9,9,50,6,20,15,Some,Undergraduate degree,Country,Freeze time,Healthy,Relative,Other
USA,WA,2023,12,Female,17,Right-Handed,166,24,163,1,Car,11,0.294,40,Walking/Hiking,1000,500,700,600,1000,1000,24,Same length,65,72,Ring finger,November,Fall,No,No,Pizza/Pasta,Water,History,5.5,9,4,Yes - broadband connection,Text messaging,110,90,5,,8,30,,10,40,25,20,15,10,3,Some,Graduate degree,Heavy metal,Super strength,Happy,Musician or singer,Environment
USA,NC,2023,12,Male,16,Right-Handed,187.9,28.6,idk,1,Car,10,0.31,46,Basketball,700,800,600,600,200,300,28.6,Same length,228.6,215.9,Ring finger,July,Winter,No,No,Rice/Noodle dishes,Water,Science,7,10,4,Yes - broadband connection,Text messaging,20,,12,40,0,5,2,24,15,3,72,0,0,3,Very little,Graduate degree,Rap/Hip hop,Invisibility,Rich,Other,"Wildlife, animals"
USA,NY,2023,12,Female,16,Left-Handed,165,25,165,1,Walk,4,0.329,54,Swimming,600,600,450,600,750,1000,25,Same length,80,65,Index finger,April,Fall,No,No,Poultry,Water,Science,6,10,4,Yes - broadband connection,Text messaging,225,160,40,3,14,6,2,2,35,13,50,0,0,2,A lot,Undergraduate degree,Other,Freeze time,Happy,Friend,Education/Youth development
USA,SC,2023,11,Male,16,Left-Handed,193,28,193,1,Car,5,0.53,39,Other,0,1000,1000,1000,401,1000,28,Same length,92,79.4,Index finger,September,Winter,Yes,No,Meat,Soft drink (caffeinated),Other,7,8,7,,Other,648,967,8,10,3,24,7,10,6,1,24,16,0,1,A lot,Other,Other,Freeze time,Rich,Other,Other
USA,NY,2023,12,Female,17,Right-Handed,5’2,,,2,Bus,30,0.69,52,Soccer,900,800,700,800,200,600,,Same length,6.5,7.7,Ring finger,June,Winter,Yes,No,Fruit,Juice,History,8-Jul,10,4,Yes - other,Text messaging,100+,100+,25,14,14,7,3,0,21,,50,5,0,3,Some,Graduate degree,Rap/Hip hop,Freeze time,Rich,Community leader or elder,International aid
USA,NC,2023,12,Female,18,Right-Handed,65,26,,1,Bus,30,0.358,31,Dancing,674,561,513,540,444,636,27,Left foot,85,80,Index finger,September,Summer,Yes,No,Seafood,Water,Other,6,8,4,Yes - other,Text messaging,0,11,0,0,2,20,0,0,1,1,2,14,0,4,Some,Undergraduate degree,Rhythm and blues (R&B),Freeze time,Happy,Relative,Education/Youth development
USA,AL,2023,12,Male,18,Right-Handed,170,25,175,1,Car,20,0.35,32,Football (American),1000,973,706,1000,503,834,25,Same length,70,70,Same length,January,Fall,Yes,No,Poultry,Water,History,6,10,5,Yes - other,Text messaging,5,10,10,6,5,10,7,18,1,3,12,4,0,5,A lot,Graduate degree,Rap/Hip hop,Freeze time,Happy,Other,International aid
USA,MO,2023,11,Female,15,Right-Handed,163,23,166,2,Car,11,0.477,32,Other,950,550,900,950,650,850,23,Same length,83,85,Ring finger,February,Spring,No,No,Pizza/Pasta,Water,Music,6,10,6,Yes - broadband connection,Text messaging,25,20,4,0,10,5,2,5,8,5,15,10,0,2,A lot,Graduate degree,Jazz,Freeze time,Famous,Relative,International aid
USA,WA,2023,11,Male,16,Right-Handed,185.4,30,85,1,Car,5,0.25,40,Football (American),700,600,700,500,900,1000,27,Right foot,76,67,Same length,September,Winter,Yes,No,Meat,Energy drink,History,5,6,5,Yes - broadband connection,Text messaging,70,70,15,30,2,20,5,20,3,5,7,2,0,8,Some,High school,Rap/Hip hop,Freeze time,Happy,Relative,Health
USA,SC,2023,12,Male,17,Right-Handed,180,27,,2,Car,12,0.499,52,Basketball,567,1000,1000,679,1000,1000,34,Same length,4,4,Ring finger,March,Spring,Yes,No,Meat,Water,Mathematics and statistics,9,6 or ,7,Yes - dial-up connection,Text messaging,7,18,4,1,3,8,2,0,0,1,5,3,6,6,Some,Graduate degree,Rap/Hip hop,Telepathy,Healthy,Relative,Environment
USA,NY,2023,12,Female,17,Left-Handed,,,,3,Rail (Train/Tram/Subway),25,0.615,60,Athletics,300,300,300,300,500,500,,,,,,September,Summer,Yes,No,Breads/Sandwiches,Coffee,Science,8,7,4,Yes - broadband connection,Text messaging,400,400,12,3,1,1,1,0,4,4,3,1,0,6,Very little,Graduate degree,Rap/Hip hop,Telepathy,Rich,Relative,Religious
USA,MA,2023,12,Male,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,NY,2023,12,Female,18,Right-Handed,175,26,177,2,Rail (Train/Tram/Subway),30,0.308,42,Martial Arts,700,600,800,850,950,990,26,Right foot,98,96,Index finger,January,Spring,No,Yes,Fruit,Water,Mathematics and statistics,6,8,3,Yes - other,Text messaging,50,150,6,0,24,5,10,7,6,11,3,8,0,2,A lot,Graduate degree,Rap/Hip hop,Freeze time,Healthy,Teacher,Other
USA,SC,2023,11,Female,18,Right-Handed,160,17,104,1,Car,0,0.326,27,Martial Arts,1000,390,1000,1000,96,439,17,Same length,7,8,Ring finger,February,Winter,Yes,No,Pizza/Pasta,Water,Art,9,9,3,Yes - broadband connection,Text messaging,110,280,8,25,30,8,0,0,50,60,60,40,30,3,A lot,Graduate degree,Punk rock,Telepathy,Happy,Friend,"Wildlife, animals"
USA,MN,2023,10,Female,16,Right-Handed,170,94,164,1,Car,25,2,54,Other,1000,717,604,604,0,444,94,Same length,50,60,Ring finger,October,Summer,No,No,Fruit,Water,Art,8,10,3,Yes - other,Text messaging,50,100,10,1,10,10,15,0,42,25,10,0,15,5,A lot,Some college,Reggae,Fly,Rich,Relative,Environment
USA,NY,2023,11,Male,17,Right-Handed,,,,2,Rail (Train/Tram/Subway),25,0.303,28,Walking/Hiking,800,800,900,900,80,800,,,,,,May,Winter,No,No,Breads/Sandwiches,Water,Computers and technology,6,7,4,Yes - broadband connection,Text messaging,7,10,2,3,5,1,1,2,10,2,25,0,17,1,A lot,Undergraduate degree,Pop,Telepathy,Healthy,Friend,Health
USA,NC,2023,12,Male,18,Right-Handed,183,24,178,2,Car,5,0.26,30,Basketball,631,631,664,647,866,952,24,Same length,80,80,Same length,January,,Yes,Yes,Rice/Noodle dishes,,Science,4,8,5,Yes - other,In person,6,20,5,2,10,13,6,4,4,3,4,7,24,2,A lot,Graduate degree,Rap/Hip hop,Freeze time,Rich,Business person,Environment
USA,AL,2023,12,Male,16,Right-Handed,180.3,25,185,1,Car,25,0.34,60,Other,700,700,800,800,300,800,24.8,Right foot,70,70,Same length,July,Winter,No,No,Meat,Water,Other,7,10-Sep,5,Yes - dial-up connection,In person,10,10,2,10,1,10,4,1,10,2,16,10,0,1,Some,Some college,Rap/Hip hop,Invisibility,Rich,Business person,Religious
USA,MD,2023,12,Male,17,Right-Handed,172.7,365,idk ,1,Car,20,0.344,49,Football (American),350,700,300,120,700,700,365,Same length,80,80,Same length,May,Summer,No,No,Meat,Water,Physical education,6,8,3,Yes - broadband connection,Text messaging,idk,idk,5,0,0,2,3,2,3,1,4,3,5,0,Some,High school,Pop,Super strength,Happy,Sports person,Religious
USA,WA,2023,11,Male,18,Right-Handed,idk,idk,idk,1,Car,60,0.28,40,Hockey (Ice),1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,ID,2023,11,Male,17,Right-Handed,180,25,182,2,Car,14,0.334,43,Skateboarding/Rollerblading,1000,900,1000,850,800,900,26,Right foot,100,88,Index finger,June,Spring,No,No,Meat,Water,Science,7,9,4,Yes - broadband connection,In person,90,100,28,2,5,3,11,1,4,15,5,3,4,4,A lot,Graduate degree,Punk rock,Freeze time,Rich,Sports person,Environment
USA,NC,2023,11,Female,17,Left-Handed,165,20,158,1,Car,7,0.101,37,Soccer,690,337,187,455,267,920,21,Left foot,76,57,Index finger,January,Winter,Yes,No,Rice/Noodle dishes,Water,History,7,9,6,Yes - other,"Myspace, Facebook, other social networking sites, or blog",10,15,10,1,7,8,1,0,10,2,2,6,30,3,A lot,Graduate degree,Rock and roll,Telepathy,Rich,Relative,Health
USA,WA,2023,11,Female,17,Left-Handed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,MO,2023,11,Female,16,Right-Handed,168,24,166,1,Car,5,0.405,39,Baseball/Softball,50,50,70,80,60,100,24,Same length,97,98,Ring finger,June,Summer,No,No,Pizza/Pasta,Soft drink (caffeinated),Mathematics and statistics,7,10,5,Yes - broadband connection,Internet chat or instant messaging,5,7,15,5,5,10,20,0,20,20,20,5,10,16,Some,Graduate degree,Country,Invisibility,Happy,Relative,Health
USA,NY,2023,12,Male,18,Right-Handed,,,,2,Rail (Train/Tram/Subway),90,0.47,47,Skateboarding/Rollerblading,950,950,1000,650,5,5,,,,,,February,Winter,No,No,Seafood,Water,English,8,6,3,Yes - broadband connection,In person,55,60,10,0,8,2,0,3,4,1,5,0,0,1,Some,Graduate degree,Rhythm and blues (R&B),Freeze time,Rich,Relative,Health
USA,NJ,2023,12,Female,17,Right-Handed,152.4,22,153,1,Walk,5,0.417,37,Basketball,572,37,91,267,631,1000,22,Same length,7.75,7,Index finger,September,Fall,No,No,Meat,Other,History,6,10,4,Yes - other,Text messaging,350,500,50,1,2,5,14,5,30,10,20,20,12,1,Very little,Undergraduate degree,Pop,Telepathy,Rich,Actor,Health
USA,CA,2023,12,Female,16,Right-Handed,167.6,110,25.4,2,Walk,20,0.43,47,Swimming,471,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,VT,2023,12,Female,16,Right-Handed,165,26,60,2,Car,5,0.354,45,Soccer,973,820,800,790,600,849,26,Same length,70,65,Index finger,December,Winter,No,No,Fruit,Milk,Science,7,10,4,Yes - broadband connection,Text messaging,28,35,18,0,2,4,12,3,25,14,25,4,6,2,Some,Graduate degree,Pop,Freeze time,Rich,Sports person,"Wildlife, animals"
USA,AK,2023,12,Male,16,Right-Handed,169,26.5,171,1,Walk,15,0.39,20,Dancing,620,904,904,957,957,825,26.5,Same length,83,85,Ring finger,January,Summer,No,No,No favorite,Soft drink (caffeinated),Other,6,8,3,Yes - broadband connection,Text messaging,10,30,300,12,,,,,,,,,,,,,,,,,
USA,WA,2023,11,Female,16,Right-Handed,167,25,156,1,Bus,30,0.889,44,Basketball,1000,1000,1000,900,0,900,25,Same length,75,76,Ring finger,August,Fall,No,No,Rice/Noodle dishes,Soft drink (caffeinated),English,6,9,4,Yes - broadband connection,Text messaging,40,30,5,0,2,2,0,0,8,2,8,3,0,0.5,Some,Graduate degree,Rhythm and blues (R&B),Invisibility,Rich,Musician or singer,Health
USA,WA,2023,11,Female,17,Right-Handed,157.5,17.8,,2,Car,6,0.343,40,Martial Arts,990,880,570,1000,900,900,17.8,Same length,76.2,101.6,Ring finger,February,Winter,No,No,Fruit,Water,Science,5,10,5,Yes - other,Text messaging,1000,1000,5,0,2,1,6,1,5,7,8,0,4,3,A lot,Other,Other,,Rich,Teacher,Environment
USA,PA,2023,12,Female,17,Left-Handed,150,21,157,1,Car,14,0.733,42,Other,1000,1000,900,950,750,800,21,Same length,80,70,Index finger,July,Summer,No,No,Rice/Noodle dishes,Soft drink (caffeinated),Mathematics and statistics,7,10,4,Yes - broadband connection,,150,190,25,10,5,10,5,3,0,20,20,1,0,2,Some,Graduate degree,Rap/Hip hop,Fly,Happy,Actor,"Wildlife, animals"
USA,SC,2023,12,Female,17,Right-Handed,5'4 ,8,10,3,Bus,5,0.347,32,Other,552,675,1000,788,333,1000,8,Same length,20,40,Ring finger,April,Fall,Yes,No,Rice/Noodle dishes,Juice,Science,6,10,10,Yes - broadband connection,Text messaging,40,60,20,30,10,10,0,0,70,50,60,40,60,10,Some,Graduate degree,Rap/Hip hop,Telepathy,Happy,Relative,Health
USA,NY,2023,10,Male,16,Right-Handed,,,,2,Rail (Train/Tram/Subway),45,0.269,46,Soccer,7,5,4,3,9,9,,,,,Index finger,March,Fall,No,No,Poultry,Water,Mathematics and statistics,5,12,5,Yes - broadband connection,Internet chat or instant messaging,3,3,2,0,12,2,3,8,3,1,14,1,0,0,A lot,Graduate degree,Pop,Super strength,Rich,Relative,International aid
USA,NC,2023,12,Female,16,Right-Handed,155,22,162,1,Car,30,0.309,50,Other,100,100,100,1000,10,10,21,Right foot,65,70,Ring finger,May,Summer,No,No,Meat,Energy drink,Other,8,11,3,Yes - dial-up connection,Cell phone,50,50,20,16,5,10,5,0,20,18,20,10,30,12,A lot,Some college,Country,Telepathy,Happy,Friend,"Wildlife, animals"
USA,NC,2023,11,Male,16,Right-Handed,170,26,168,2,Car,5,0.34,43,Soccer,1000,800,500,700,1000,1000,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,OH,2023,11,Male,18,Right-Handed,67,12,172,1,Car,18,0.361,53,None,1000,1000,1000,1000,1000,1000,12,Same length,70,70,Same length,December,Summer,No,No,No favorite,Water,English,4,12,3,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",100,146,2,0,0,5,0,0,0,6,6,0,45,5,Some,Undergraduate degree,Punk rock,Freeze time,Happy,Relative,Environment
USA,NC,2023,12,Male,17,Right-Handed,177,22,180,1,Car,5 min,0.342,52,Basketball,695,947,348,711,1000,947,21,Right foot,4,4,Ring finger,September,Summer,No,No,Seafood,Water,Physical education,9,5,3,Yes - broadband connection,Text messaging,100,120,4,3,2,0,20,5,0,7,4,15,11,1,A lot,Graduate degree,Reggae,Fly,Rich,Other,Education/Youth development
USA,TX,2023,12,Female,17,Right-Handed,170,10,20,2,Car,15 mi,0.1,2 sec,Football (American),500,500,1000,600,400,200,10,Same length,6,70,Index finger,July,Summer,No,No,Meat,Water,English,7,8,7,Yes - broadband connection,In person,10,10,100,100,100,100,100,100,100,100,100,100,100,100,Very little,Graduate degree,Rap/Hip hop,,Rich,Sports person,Religious
USA,MI,2023,12,Female,18,Right-Handed,,,,1,Bus,10,0.411,41,Tennis,1000,700,900,600,400,500,,Same length,,,Index finger,September,Fall,No,No,Rice/Noodle dishes,Water,Science,7,9,3,Yes - other,Text messaging,70,50,2,0,10,0,1,5,6,3,8,3,20,4,A lot,Graduate degree,Pop,Invisibility,Rich,Actor,Environment
USA,MI,2023,12,Female,18,Right-Handed,,,,2,Car,8-May,0.273,45,Other,578,872,455,556,144,422,,Left foot,,,Index finger,December,Spring,No,No,Meat,Water,Mathematics and statistics,7-Jun,9-Aug,5,Yes - broadband connection,Text messaging,100,300+,6,5,10,6,9,0,7,10,9,0,0,7,Some,Graduate degree,Rhythm and blues (R&B),Telepathy,Healthy,Other,Education/Youth development
USA,GA,2023,12,Female,17,Right-Handed,155,,,2,Car,12,0.408,56,None,968,877,968,1000,791,818,,,,,,January,Summer,No,No,Breads/Sandwiches,Juice,Social studies,7,8,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",5,10,5,3,2,1,0,3,4,1,9,2,20,5,A lot,Graduate degree,Punk rock,Telepathy,Happy,Relative,Health
USA,WA,2023,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USA,CA,2023,12,Female,18,Right-Handed,147,21,146,2,Car,10,0.494,42,Running/Jogging,1000,1000,1000,797,1000,1000,,,,,Ring finger,April,Spring,No,Yes,Rice/Noodle dishes,Water,Science,7,8,2,Yes - other,In person,10,,0,0,2,3,0,0,0.5,0.25,5,0,0,0.25,Some,Graduate degree,Pop,Telepathy,Happy,Relative,Environment
USA,NC,2023,11,Female,16,Right-Handed,163,27,160,1,Car,10,0.374,32,Other,800,500,200,200,500,900,25,Right foot,101,101,Same length,June,Summer,No,No,Pizza/Pasta,Soft drink (non-caffeinated),Other,7,8,3,Yes - broadband connection,Text messaging,84,173,20,2,1,40,25,0,40,3,2,3,19,3,Very little,Undergraduate degree,Pop,Invisibility,Rich,Relative,"Wildlife, animals"
USA,TX,2023,12,Female,18,Right-Handed,172,30,160,1,Car,20,0.245,56,Other,750,480,670,300,900,900,30,Same length,80,80,Same length,May,Spring,No,No,Pizza/Pasta,Water,English,7,6,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",50,100,15,5,1,15,0,1,5,1,2,5,20,1,Very little,Graduate degree,Rap/Hip hop,Telepathy,Happy,Relative,Environment
USA,OR,2023,10,Male,15,Ambidextrous,219.4,18.28,55.88,1,Bus,8,0.39,34,Other,0,0,0,1000,1000,1000,219.4,Same length,idk,idk,Index finger,January,Fall,No,No,Pizza/Pasta,Water,Computers and technology,8,8,3,Yes - dial-up connection,Internet chat or instant messaging,3,345,1,30min,0,2-Jan,0,6,1,30min,3-Jun,6-Mar,0,2,Some,Undergraduate degree,Techno/Electronic,Freeze time,Famous,Other,"Arts, culture, sports"
USA,NY,2023,12,Female,17,Right-Handed,,,,2,Rail (Train/Tram/Subway),30,0.446,35,None,800,800,800,850,900,900,,,,,,August,Spring,No,No,Meat,Tea,Art,4,8,5,Yes - broadband connection,In person,0,0,2,0.5,5,3,0,30,70,0.3,80,0,0,0,Some,Graduate degree,Pop,Fly,Rich,Musician or singer,Health
USA,WA,2023,11,Female,16,Right-Handed,168.9,25,68,1,Car,30,0.388,37,Walking/Hiking,492,492,492,492,0,235,25,Same length,75,80,Ring finger,September,Fall,No,No,Meat,Coffee,Art,9,9,6,Yes - broadband connection,E-mail,many,many,4,3,72,1,0,0,0,10,7,0,0,7,A lot,Graduate degree,Country,Telepathy,Happy,Friend,"Arts, culture, sports"
USA,TX,2023,12,Male,18,Left-Handed,5'11,28,180,1,Car,20,2,2,Golf,800,435,1000,900,100,500,28,Same length,9,10,Ring finger,April,Summer,No,No,Meat,Water,History,6,10,5,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",6,10,40,5,0,30,10,0,25,15,25,15,40,10,None,Some college,Pop,Telepathy,Happy,Sports person,"Wildlife, animals"
USA,ID,2023,12,Male,21,Right-Handed,180.3,27,178,2,Walk,10,0.574,51,Football (American),1000,1000,519,508,1000,1000,27,Same length,90,85,Index finger,June,Fall,No,No,Meat,Water,Physical education,7,8,8,Yes - broadband connection,In person,3,10,15,3,20,5,10,0,0,1,40,0,20,1,A lot,Graduate degree,Country,Fly,Happy,Religious figure,Religious
USA,NC,2023,12,Female,17,Right-Handed,166,23,163,2,Bus,12,0.409,37,Other,1000,1000,1000,1000,600,1000,23,Same length,82,77,Index finger,March,Winter,No,Yes,No favorite,Water,Science,7,9,2,Yes - broadband connection,Text messaging,3,134,10,5,33,20,5,0,5,7,60,10,7,10,Some,Graduate degree,Pop,Freeze time,Happy,Other,Environment
USA,WA,2023,11,Male,17,Right-Handed,189,30,180,1,Car,15,0.306,34,Basketball,100,100,300,200,700,800,30,Same length,80,88,Ring finger,December,Fall,No,No,Meat,Water,Computers and technology,9,11,3,Yes - broadband connection,Text messaging,150,152,100,4,2,70,46,11,100,160,150,36,8,24,Very little,Other,Rap/Hip hop,Freeze time,Happy,Relative,Health
USA,SC,2023,12,Male,17,Left-Handed,188,45,85,2,Car,8,0.7,14,Skateboarding/Rollerblading,400,800,70,420,210,580,45,Same length,30,35,Ring finger,April,Fall,Yes,No,Rice/Noodle dishes,Tea,Music,6,6,4,Yes - broadband connection,In person,100,120,80,15,0,20,5,10,15,10,10,10,0,10,Some,Some college,Rap/Hip hop,Freeze time,Rich,Musician or singer,"Wildlife, animals"
USA,SC,2023,12,Male,18,Right-Handed,"5,7",10,"5,7",1,Bus,3,0.349,42,Basketball,0,0,0,0,0,0,10,Same length,9,7,Index finger,November,Winter,Yes,No,No favorite,Juice,Physical education,4,6,7,Yes - broadband connection,In person,1,2,6,0,0,5,5,2,0,4,0,2,24,0,Very little,Some college,Rap/Hip hop,Invisibility,Rich,Actor,"Wildlife, animals"
USA,WA,2023,12,Male,17,Right-Handed,182.8,162.4,182.8,2,Bus,25,0.39,58,Soccer,497,492,802,1000,503,791,25.4,Same length,50.8,51.8,Same length,March,Summer,No,No,Meat,Water,Other,8,6,6,Yes - other,Text messaging,46,50,35,1,0,6,80,0,10,15,25,2,4,80,Very little,Other,Other,Freeze time,Happy,Musician or singer,"Wildlife, animals"
USA,WI,2023,12,Male,18,Right-Handed,178,30,162,3,Bus,35,0.339,50,Soccer,1000,1000,1000,1000,1000,1000,29,Same length,80,90,Ring finger,July,Fall,No,No,Fruit,Water,Physical education,7,12,4,Yes - other,Text messaging,90,100,2,1,1,4,2,0,4,1,5,0,0,1,Some,High school,Other,Freeze time,Healthy,Other,Religious
USA,MA,2023,11,Male,16,Right-Handed,184.4,29,180,1,Car,7,0.32,45,Hockey (Ice),500,400,300,500,700,800,29,Same length,105,115,Ring finger,August,Winter,No,No,Meat,Water,Music,7,6,4,Yes - broadband connection,"Myspace, Facebook, other social networking sites, or blog",3,2,4,0,2,7,1,28,14,0,14,14,0,0,Very little,Undergraduate degree,Jazz,Fly,Happy,Musician or singer,Health
USA,VA,2023,12,Female,18,Right-Handed,160,9,20,1,Car,15,0.799,74,Lacrosse,401,332,369,193,1000,1000,9,Right foot,30,25,Index finger,October,Spring,Yes,No,Meat,Coffee,Science,8,9,3,Yes - broadband connection,Text messaging,40,45,4,1,10,20,5,0,5,10,50,20,0,10,Some,Graduate degree,Country,Telepathy,Rich,Business person,Health
USA,NC,2023,11,Female,18,Left-Handed,164,30,165,1,Car,15,0.455,68,Other,1000,1000,1000,1000,750,500,30,Same length,80,70,Same length,October,Summer,Yes,Yes,Fruit,Water,Physical education,8,7,5,Yes - other,"Myspace, Facebook, other social networking sites, or blog",8,40,48,35,5,10,20,0,15,2,10,15,25,10,Very little,Other,Reggae,Fly,Happy,Friend,Environment
USA,PA,2023,11,Male,17,Right-Handed,5'7,10.5,70,1,Car,7,0.318,59,Martial Arts,27,107,107,1000,97,1000,10.5,Same length,4.5,3.5,Index finger,June,Summer,Yes,No,No favorite,Juice,Physical education,8,10,4,Yes - dial-up connection,Telephone,a lot,a lot,3,2,1,3,2,0,7,3,0,6,3,0,None,High school,Rap/Hip hop,Invisibility,Rich,Relative,Religious
USA,AL,2023,12,Male,17,Right-Handed,178,28,188,1,Walk,22,0.318,35,Skateboarding/Rollerblading,492,497,759,711,283,786,28,Same length,80,90,Ring finger,August,Winter,No,No,Seafood,Juice,Music,2,12,3,Yes - broadband connection,In person,20,60,6,1,0,0,1,70,5,4,80,28,0,3,Very little,Graduate degree,Heavy metal,Telepathy,Happy,Other,Environment
USA,TX,2023,12,Female,17,Right-Handed,175,25,170,1,Car,15,0.358,39,Basketball,326,497,102,358,1000,1000,25,Same length,80,85,Ring finger,August,Summer,Yes,No,Meat,Soft drink (caffeinated),Other,7,6,3,Yes - other,"Myspace, Facebook, other social networking sites, or blog",25,15,16,4,0,7,3,0,20,20,15,2,17,0,Some,Graduate degree,Rap/Hip hop,Telepathy,Rich,Doctor or nurse,Health
